,IL,R1,dEC50,EC50_WT,EC50_Mut,Amp
198,6.000000000000003e-12,4.936577288762978,0.007767327199283969,7.287422932384326e-11,7.158246469496551e-11,1.6025665999537706
199,6.000000000000003e-12,5.136577288762978,0.023819924473118093,1.3260546881206328e-10,1.2552826054154952e-10,2.348318276925575
200,1.1971573889813304e-11,1.136577288762978,1.0343679979251164,1.1143985892642536e-11,1.0296095347263934e-12,0.002155183718893875
201,1.1971573889813304e-11,1.3587995109852002,1.027373366272533,1.1160096139618827e-11,1.0478390265271167e-12,0.003301304666560015
202,1.1971573889813304e-11,1.5810217332074223,1.0281935827628548,1.1184704199224239e-11,1.0481680561955303e-12,0.005057028291559282
203,1.1971573889813304e-11,1.8032439554296444,0.9975035805854837,1.1222234795664428e-11,1.1286928407535394e-12,0.007746723037519006
204,1.1971573889813304e-11,2.0254661776518668,0.997055735101581,1.1279346942744763e-11,1.1356074167429536e-12,0.011867519246443935
205,1.1971573889813304e-11,2.247688399874089,0.9339436116165398,1.1365955290081213e-11,1.3233122466826213e-12,0.018181544573175685
206,1.1971573889813304e-11,2.469910622096311,0.9380714568733364,1.1496586592875451e-11,1.325859357015885e-12,0.02785762893968628
207,1.1971573889813304e-11,2.6921328443185333,0.8219820105608076,1.1692008713250202e-11,1.7615992623612522e-12,0.04268928483030321
208,1.1971573889813304e-11,2.9143550665407556,0.8305145101949449,1.1980698473946066e-11,1.7699770203210476e-12,0.06543034062733276
209,1.1971573889813304e-11,3.136577288762978,0.5943895561535903,1.2398987292970536e-11,3.1549803505013213e-12,0.10031193870993255
210,1.1971573889813304e-11,3.336577288762978,0.4884946477998291,1.2919691512670178e-11,4.195246620352806e-12,0.1473959105798615
211,1.1971573889813304e-11,3.536577288762978,0.4490938641641886,1.592339078979091e-11,5.661632680472811e-12,0.21663785665002847
212,1.1971573889813304e-11,3.736577288762978,0.4900168128368776,1.781809351187278e-11,5.765598831144645e-12,0.3184771750784493
213,1.1971573889813304e-11,3.9365772887629777,0.20192810278826023,2.0583695096452043e-11,1.2929902121577398e-11,0.46822828448242565
214,1.1971573889813304e-11,4.136577288762978,0.12086853632608197,2.545529341166886e-11,1.9271236048008708e-11,0.6882965901753613
215,1.1971573889813304e-11,4.336577288762978,0.13533797076666687,3.397314152411684e-11,2.4876984612040266e-11,1.0114061574949658
216,1.1971573889813304e-11,4.536577288762978,0.043613225234299335,4.447067072392682e-11,4.0221702966872236e-11,1.4853550986092483
217,1.1971573889813304e-11,4.7365772887629785,0.0982549746273289,6.465212296124555e-11,5.1561769800525526e-11,2.1799793727467183
218,1.1971573889813304e-11,4.936577288762978,0.007768289294352471,7.287438802280127e-11,7.158246200361828e-11,3.197149166228654
219,1.1971573889813304e-11,5.136577288762978,0.023820778666699738,1.3260572211463702e-10,1.255282534293447e-10,4.684939528424216
220,2.3886430233209827e-11,1.136577288762978,1.0338875524879114,1.1146412326556734e-11,1.030973617530982e-12,0.004299114243994313
221,2.3886430233209827e-11,1.3587995109852002,1.0274658273966732,1.1162509500852282e-11,1.0478425118121898e-12,0.006585371601954089
222,2.3886430233209827e-11,1.5810217332074223,1.028285005663868,1.1187096070119887e-11,1.0481715362095696e-12,0.01008765107935266
223,2.3886430233209827e-11,1.8032439554296444,0.9974010190981062,1.1224621117354509e-11,1.1291994849539471e-12,0.015452994345635412
224,2.3886430233209827e-11,2.0254661776518668,0.9971450196736651,1.1281703414881863e-11,1.1356111779427994e-12,0.02367306922363765
225,2.3886430233209827e-11,2.247688399874089,0.9340308758474691,1.136827608396865e-11,1.3233165263256305e-12,0.03626814614340999
226,2.3886430233209827e-11,2.469910622096311,0.9381554648101691,1.149884806150685e-11,1.3258636701297573e-12,0.05556977918998346
227,2.3886430233209827e-11,2.6921328443185333,0.8220615176134896,1.1694183341828911e-11,1.7616043774851642e-12,0.08515561947628504
228,2.3886430233209827e-11,2.9143550665407556,0.8305875445208528,1.198274597698029e-11,1.7699818307482933e-12,0.13051892564336234
229,2.3886430233209827e-11,3.136577288762978,0.5944539570617504,1.2400855288095417e-11,3.154987787283203e-12,0.20009985096219304
230,2.3886430233209827e-11,3.336577288762978,0.48854913578200865,1.2921341186486956e-11,4.195255914570855e-12,0.29402170171090347
231,2.3886430233209827e-11,3.536577288762978,0.449153039834961,1.5925575655487213e-11,5.661638028754154e-12,0.4321436032507912
232,2.3886430233209827e-11,3.736577288762978,0.49006330012985266,1.7820023692284874e-11,5.7656062121179374e-12,0.6352897260279121
233,2.3886430233209827e-11,3.9365772887629777,0.2019599524349136,2.0585331892813523e-11,1.2929982020736502e-11,0.9340088708301331
234,2.3886430233209827e-11,4.136577288762978,0.12089266482480454,2.5456708368607324e-11,1.927123655858763e-11,1.3729947873783566
235,2.3886430233209827e-11,4.336577288762978,0.1353438448853641,3.3973681272398116e-11,2.4877043364470067e-11,2.01752479406065
236,2.3886430233209827e-11,4.536577288762978,0.043616009270015965,4.4470956835399814e-11,4.022170390049143e-11,2.9629456990039134
237,2.3886430233209827e-11,4.7365772887629785,0.09825763303016366,6.465252443687583e-11,5.156177436707426e-11,4.348565161926919
238,2.3886430233209827e-11,4.936577288762978,0.007770209541952511,7.28747047779942e-11,7.158245663840706e-11,6.377592915872807
239,2.3886430233209827e-11,5.136577288762978,0.023822483124723348,1.3260622756729584e-10,1.2552823924826611e-10,9.345409197775792
240,4.765969408345695e-11,1.136577288762978,1.033870387574222,1.1151234395956481e-11,1.031460395173303e-12,0.008573712936238551
241,4.765969408345695e-11,1.3587995109852002,1.0276502243164582,1.1167323792120767e-11,1.0478494365504604e-12,0.013133189873949236
242,4.765969408345695e-11,1.5810217332074223,1.028468447384581,1.1191896537670799e-11,1.048178480738845e-12,0.020117775844381826
243,4.765969408345695e-11,1.8032439554296444,0.9975176079841663,1.1229376988425861e-11,1.1293746987624212e-12,0.03081786371079163
244,4.765969408345695e-11,2.0254661776518668,0.997323391363965,1.1286412535746288e-11,1.1356186833721878e-12,0.04721112941198417
245,4.765969408345695e-11,2.247688399874089,0.9342047714094548,1.1372902339382408e-11,1.32332506467561e-12,0.07232943913109278
246,4.765969408345695e-11,2.469910622096311,0.9383229200308758,1.1503357345272831e-11,1.3258722805112954e-12,0.11082258865035166
247,4.765969408345695e-11,2.6921328443185333,0.8222199872806915,1.169851897712796e-11,1.7616145821965081e-12,0.16982544303658378
248,4.765969408345695e-11,2.9143550665407556,0.8307331287588742,1.1986828451638664e-11,1.7699914204763563e-12,0.2602931182026669
249,4.765969408345695e-11,3.136577288762978,0.5945822961842602,1.2404578757415602e-11,3.155002622873559e-12,0.39905763703433167
250,4.765969408345695e-11,3.336577288762978,0.4886577729912762,1.2924630953763942e-11,4.195274460568989e-12,0.586364773488551
251,4.765969408345695e-11,3.536577288762978,0.44927103547940916,1.5929933163486574e-11,5.661648698387251e-12,0.8618191643876048
252,4.765969408345695e-11,3.736577288762978,0.49015598465877197,1.7823872634959615e-11,5.765620928413278e-12,1.2669499822670187
253,4.765969408345695e-11,3.9365772887629777,0.20202346060709786,2.0588596743171362e-11,1.2930141775089062e-11,1.8626801945125375
254,4.765969408345695e-11,4.136577288762978,0.1209408043461675,2.5459531598694505e-11,1.9271237554782778e-11,2.738142287708359
255,4.765969408345695e-11,4.336577288762978,0.13535556692177053,3.397475827686802e-11,2.4877160526975938e-11,4.023518840496656
256,4.765969408345695e-11,4.536577288762978,0.04362156556411101,4.4471527887404885e-11,4.022170579443844e-11,5.908960321741958
257,4.765969408345695e-11,4.7365772887629785,0.09826293705814493,6.4653325552757e-11,5.1561783547506843e-11,8.672289312145097
258,4.765969408345695e-11,4.936577288762978,0.007774040430875928,7.287533672565462e-11,7.158244595227875e-11,12.718771492991042
259,4.765969408345695e-11,5.136577288762978,0.02382588407255426,1.3260723616630764e-10,1.2552821100058346e-10,18.63749601768398
260,9.50935915476667e-11,1.136577288762978,1.0339360104270927,1.1160854193765873e-11,1.0321942230327027e-12,0.017090317899732532
261,9.50935915476667e-11,1.3587995109852002,1.0280171701332002,1.1176910716899927e-11,1.0478632554781425e-12,0.026178900032924984
262,9.50935915476667e-11,1.5810217332074223,1.0288329321277416,1.1201441497295279e-11,1.0481923429796757e-12,0.04010154350701295
263,9.50935915476667e-11,1.8032439554296444,0.9978783260051589,1.1238855265936447e-11,1.1293895172667618e-12,0.06143043304872733
264,9.50935915476667e-11,2.0254661776518668,0.9976781967072945,1.1295785858060708e-11,1.135633653194349e-12,0.09410773770373361
265,9.50935915476667e-11,2.247688399874089,0.9345510392941581,1.1382120230026635e-11,1.3233421011677065e-12,0.1441769645815444
266,9.50935915476667e-11,2.469910622096311,0.9386564019206105,1.1512342991938788e-11,1.3258894601885234e-12,0.22090667052218785
267,9.50935915476667e-11,2.6921328443185333,0.8225355676676873,1.1707158233172996e-11,1.7616349610026666e-12,0.3385189197357657
268,9.50935915476667e-11,2.9143550665407556,0.8310230951991837,1.1994964100590405e-11,1.770010559670138e-12,0.5188506709296629
269,9.50935915476667e-11,3.136577288762978,0.594837953272572,1.2411999578126572e-11,3.1550322210793378e-12,0.7954532424709869
270,9.50935915476667e-11,3.336577288762978,0.4888741834369217,1.293118698098404e-11,4.195311457002465e-12,1.1688160112083221
271,9.50935915476667e-11,3.536577288762978,0.4495061999845653,1.5938621353509785e-11,5.6616700163482725e-12,1.7178829871761465
272,9.50935915476667e-11,3.736577288762978,0.49034074943174666,1.7831548075559298e-11,5.76565031979912e-12,2.5254341936144638
273,9.50935915476667e-11,3.9365772887629777,0.20215006904404476,2.0595107968153998e-11,1.2930460859362982e-11,3.712908165602466
274,9.50935915476667e-11,4.136577288762978,0.12103680177971121,2.54651626311861e-11,1.9271239657150367e-11,5.457975485201515
275,9.50935915476667e-11,4.336577288762978,0.1353789388065696,3.397690623469996e-11,2.4877394483211372e-11,8.020134939002002
276,9.50935915476667e-11,4.536577288762978,0.04363265445009468,4.4472667566011786e-11,4.022170956402138e-11,11.778423226486344
277,9.50935915476667e-11,4.7365772887629785,0.09827352003946466,6.465492399752376e-11,5.156180184152598e-11,17.286641432137618
278,9.50935915476667e-11,4.936577288762978,0.007781685775851699,7.28765980074676e-11,7.158242470532497e-11,25.3526413462003
279,9.50935915476667e-11,5.136577288762978,0.023832669729051403,1.3260924875325683e-10,1.2552815481235675e-10,37.1507295114745
280,1.8973665961010285e-10,1.136577288762978,1.0346685208087436,1.1179988991792175e-11,1.0322213916950647e-12,0.03403421470943717
281,1.8973665961010285e-10,1.3587995109852002,1.0287464243489683,1.1195989007067947e-11,1.0478908278915802e-12,0.052133505219352505
282,1.8973665961010285e-10,1.5810217332074223,1.0295570891331778,1.122043085723359e-11,1.0482200071527777e-12,0.07985948878680084
283,1.8973665961010285e-10,1.8032439554296444,0.9973361102102842,1.1257708809650423e-11,1.1326973927703664e-12,0.12233447656647342
284,1.8973665961010285e-10,2.0254661776518668,0.9983832759969182,1.1314437186518712e-11,1.1356635310465247e-12,0.18740898614314472
285,1.8973665961010285e-10,2.247688399874089,0.9352391802860716,1.1400462430463055e-11,1.3233761011296776e-12,0.2871181402398082
286,1.8973665961010285e-10,2.469910622096311,0.9393190754034215,1.1530220853184002e-11,1.3259237524200154e-12,0.4399193915438991
287,1.8973665961010285e-10,2.6921328443185333,0.8231628328612146,1.1724350065806764e-11,1.7616756205385211e-12,0.6741344595256131
288,1.8973665961010285e-10,2.9143550665407556,0.8315995248799979,1.2011154610586587e-11,1.7700487694641517e-12,1.0332489749756855
289,1.8973665961010285e-10,3.136577288762978,0.5953462834066574,1.2426768823279627e-11,3.1550913339600604e-12,1.584075702055365
290,1.8973665961010285e-10,3.336577288762978,0.4893046292591112,1.2944237709157466e-11,4.195385283938964e-12,2.327587080113231
291,1.8973665961010285e-10,3.536577288762978,0.4499743162717582,1.5955930554786042e-11,5.661712616470041e-12,3.420988980682959
292,1.8973665961010285e-10,3.736577288762978,0.49070870010463885,1.7846843854210392e-11,5.7657090585682594e-12,5.029125491149356
293,1.8973665961010285e-10,3.9365772887629777,0.20240229176844515,2.0608089336802402e-11,1.2931098998038784e-11,7.3938268624229115
294,1.8973665961010285e-10,4.136577288762978,0.12122820258364797,2.5476393496826187e-11,1.9271243795875438e-11,10.86890930905922
295,1.8973665961010285e-10,4.336577288762978,0.13542553475872054,3.398118999908976e-11,2.4877861675475315e-11,15.97115011484803
296,1.8973665961010285e-10,4.536577288762978,0.04365479061448596,4.447494277684566e-11,4.0221717127534365e-11,23.455384445114575
297,1.8973665961010285e-10,4.7365772887629785,0.0984500825848702,6.468126069248374e-11,5.156183841023546e-11,34.42449546491986
298,1.8973665961010285e-10,4.936577288762978,0.007796942077535007,7.287911527187538e-11,7.158238261021298e-11,50.487343314888044
299,1.8973665961010285e-10,5.136577288762978,0.02384620941997362,1.3261326535776623e-10,1.255280433777044e-10,73.98268661249178
300,3.7857440668811675e-10,1.136577288762978,1.0339631481739655,1.1217960834254068e-11,1.0374108150797905e-12,0.0676481063092807
301,3.7857440668811675e-10,1.3587995109852002,1.0301896654842597,1.1233847244209407e-11,1.0479458656869862e-12,0.10362313154614387
302,3.7857440668811675e-10,1.5810217332074223,1.0309903095733794,1.1258113724390214e-11,1.0482752251067866e-12,0.15873259858298586
303,3.7857440668811675e-10,1.8032439554296444,0.9979497538164903,1.1295124560512035e-11,1.1348573396532523e-12,0.24315778922481984
304,3.7857440668811675e-10,2.0254661776518668,0.9997787758233816,1.1351447951317701e-11,1.1357231709874205e-12,0.3725025938048221
305,3.7857440668811675e-10,2.247688399874089,0.9366013001168074,1.1436861399415121e-11,1.3234439651215429e-12,0.5706881863138904
306,3.7857440668811675e-10,2.469910622096311,0.9406310544825303,1.1565702803870279e-11,1.325992213634918e-12,0.8744005246159301
307,3.7857440668811675e-10,2.6921328443185333,0.824404928720945,1.1758471760749853e-11,1.7617567810242067e-12,1.339931065552934
308,3.7857440668811675e-10,2.9143550665407556,0.8327413000115147,1.2043293191438534e-11,1.7701250957215907e-12,2.0537093040571524
309,3.7857440668811675e-10,3.136577288762978,0.5963536216813061,1.2456092284030114e-11,3.155209460701776e-12,3.1485260964797424
310,3.7857440668811675e-10,3.336577288762978,0.4901581074705259,1.297015622437723e-11,4.195532597114606e-12,4.626305950551767
311,3.7857440668811675e-10,3.536577288762978,0.45090398708053314,1.599036402929783e-11,5.6617979094652375e-12,6.799496254276991
312,3.7857440668811675e-10,3.736577288762978,0.49144015858323087,1.7877292161103054e-11,5.765826622903789e-12,9.995722727311925
313,3.7857440668811675e-10,3.9365772887629777,0.20290391284586207,2.0633946885025554e-11,1.2932378158345253e-11,14.695633917231428
314,3.7857440668811675e-10,4.136577288762978,0.1216094795970939,2.5498781096557358e-11,1.9271252466864054e-11,21.60248155432851
315,3.7857440668811675e-10,4.336577288762978,0.13551832843304368,3.3989727214943665e-11,2.4878795525586908e-11,31.74344953199116
316,3.7857440668811675e-10,4.536577288762978,0.04369900175169228,4.447948740799517e-11,4.022173236975654e-11,46.618922030641166
317,3.7857440668811675e-10,4.7365772887629785,0.09854399511780088,6.469534107946454e-11,5.156191180988811e-11,68.4211444699637
318,3.7857440668811675e-10,4.936577288762978,0.007827391634609882,7.28841408768425e-11,7.15822997909804e-11,100.34827519711507
319,3.7857440668811675e-10,5.136577288762978,0.02387322576493567,1.3262128310058785e-10,1.2552782374436e-10,147.04975628722127
320,7.553552470765001e-10,1.136577288762978,1.0335800737290821,1.1292897468731642e-11,1.04526235918606e-12,0.13395599340783707
321,7.553552470765001e-10,1.3587995109852002,1.0330228464577669,1.1308558146445573e-11,1.0480557595741203e-12,0.20519320642754932
322,7.553552470765001e-10,1.5810217332074223,1.0143929006971373,1.1332480523640977e-11,1.0963067312151602e-12,0.31432000688066897
323,7.553552470765001e-10,1.8032439554296444,1.000734493203872,1.1368968125849537e-11,1.1349756800611656e-12,0.48149693872729404
324,7.553552470765001e-10,2.0254661776518668,1.0025190161590327,1.1424495765314743e-11,1.1358422650030655e-12,0.7376219077817612
325,7.553552470765001e-10,2.247688399874089,0.9392765401059044,1.1508707789320069e-11,1.3235794729732104e-12,1.1300616405186084
326,7.553552470765001e-10,2.469910622096311,0.9072419240025216,1.1635746951325011e-11,1.4406296333399062e-12,1.7314573682726637
327,7.553552470765001e-10,2.6921328443185333,0.8268461949176498,1.1825842657035816e-11,1.7619188482827435e-12,2.6532681915626504
328,7.553552470765001e-10,2.9143550665407556,0.8349867805247975,1.2106766931262909e-11,1.7702777109399094e-12,4.066622444380093
329,7.553552470765001e-10,3.136577288762978,0.5983364293279791,1.2514029199248864e-11,3.1554458713075226e-12,6.234433922014934
330,7.553552470765001e-10,3.336577288762978,0.4918399118938659,1.302139294954419e-11,4.195826610720264e-12,9.160480853548192
331,7.553552470765001e-10,3.536577288762978,0.452741867261766,1.6058662588176533e-11,5.661969243396915e-12,13.463378690025923
332,7.553552470765001e-10,3.736577288762978,0.4928887358517713,1.7937755175237788e-11,5.766062644025e-12,19.79178367403007
333,7.553552470765001e-10,3.9365772887629777,0.2039027001664504,2.068536902834076e-11,1.2934825465026844e-11,29.097370506336716
334,7.553552470765001e-10,4.136577288762978,0.12236781564577015,2.5543368881372932e-11,1.9271271040910697e-11,42.77266538003595
335,7.553552470765001e-10,4.336577288762978,0.13570280420745107,3.400672375165676e-11,2.4880665313776068e-11,62.851729880674824
336,7.553552470765001e-10,4.536577288762978,0.043787386426574315,4.4488574848221235e-11,4.0221763429546744e-11,92.30574653417753
337,7.553552470765001e-10,4.7365772887629785,0.09901015716960337,6.476500667215894e-11,5.156205970735395e-11,135.47616203301394
338,7.553552470765001e-10,4.936577288762978,0.007888183405611926,7.289418017692681e-11,7.158213912906778e-11,198.6971160494327
339,7.553552470765001e-10,5.136577288762978,0.023927136341720612,1.3263729501007334e-10,1.2552739608540268e-10,291.178517544244
340,1.50713185890575e-09,1.136577288762978,1.0380085320854562,1.1439200359460578e-11,1.0480623857132764e-12,0.26330820273235916
341,1.50713185890575e-09,1.3587995109852002,1.0384979241250285,1.1454424954176089e-11,1.0482753343701774e-12,0.4033339258754437
342,1.50713185890575e-09,1.5810217332074223,1.0137073018481964,1.1477681503555501e-11,1.1121077504039284e-12,0.6178358364054122
343,1.50713185890575e-09,1.8032439554296444,1.0061173535856973,1.1513155711252447e-11,1.1352121346573237e-12,0.9464409617680186
344,1.50713185890575e-09,2.0254661776518668,0.9716964592731578,1.1567144777328984e-11,1.2346097776152254e-12,1.449880434004459
345,1.50713185890575e-09,2.247688399874089,0.9444509485571171,1.1649031362948136e-11,1.3238502627665796e-12,2.221253335419966
346,1.50713185890575e-09,2.469910622096311,0.8963019284149247,1.1772582402823437e-11,1.494754297031166e-12,3.4033308990956233
347,1.50713185890575e-09,2.6921328443185333,0.8315747362345309,1.1957502174168315e-11,1.7622427489923748e-12,5.215168096139559
348,1.50713185890575e-09,2.9143550665407556,0.8393411175680932,1.2230875156425905e-11,1.770583512011267e-12,7.993070514017462
349,1.50713185890575e-09,3.136577288762978,0.6021880283989045,1.2627403535453245e-11,3.155920330099004e-12,12.253688574341098
350,1.50713185890575e-09,3.336577288762978,0.5270189374276057,1.4122032752857202e-11,4.196413514313306e-12,18.004323821650313
351,1.50713185890575e-09,3.536577288762978,0.45897362171253775,1.629174862569998e-11,5.6623156892834345e-12,26.460604762741866
352,1.50713185890575e-09,3.736577288762978,0.5038675153261316,1.8398514938475054e-11,5.766539276771397e-12,38.897147981493
353,1.50713185890575e-09,3.9365772887629777,0.2152119529173664,2.1235473285737403e-11,1.2937488949727755e-11,57.18420498260316
354,1.50713185890575e-09,4.136577288762978,0.12387128406627923,2.5632005741884194e-11,1.927131310891449e-11,84.05878804356622
355,1.50713185890575e-09,4.336577288762978,0.1448183946561148,3.4733291470153097e-11,2.4884421339386762e-11,123.51927328076677
356,1.50713185890575e-09,4.536577288762978,0.04396441785764438,4.4506784630757634e-11,4.022182778463657e-11,181.40643900361292
357,1.50713185890575e-09,4.7365772887629785,0.09962392633590333,6.485697949185396e-11,5.156236069653053e-11,266.2554217050133
358,1.50713185890575e-09,4.936577288762978,0.008009626482747834,7.291425804045399e-11,7.158183616210505e-11,390.521265082599
359,1.50713185890575e-09,5.136577288762978,0.02403472817756125,1.3266929964295548e-10,1.2552658341217953e-10,572.3190998358031
360,3.0071234017636302e-09,1.136577288762978,1.030480061936359,1.1718923597293669e-11,1.0924653240178442e-12,0.5102497555927975
361,3.0071234017636302e-09,1.3587995109852002,1.0231157941873654,1.173332951482128e-11,1.1125139701214208e-12,0.7815959578034006
362,3.0071234017636302e-09,1.5810217332074223,1.0151883398057748,1.1755335913087796e-11,1.1351328811157266e-12,1.197262357485359
363,3.0071234017636302e-09,1.8032439554296444,1.0162154830916332,1.1788905790778599e-11,1.135685325083932e-12,1.834035599628343
364,3.0071234017636302e-09,2.0254661776518668,0.9711919533380051,1.1840003840073403e-11,1.2652020586656744e-12,2.809592933876757
365,3.0071234017636302e-09,2.247688399874089,0.9541692470430156,1.1917520099043043e-11,1.3243922966298175e-12,4.304322255588168
366,3.0071234017636302e-09,2.469910622096311,0.8838882940258888,1.2034512441253286e-11,1.5723173480489501e-12,6.594838356264869
367,3.0071234017636302e-09,2.6921328443185333,0.8404792683964981,1.2209693516977375e-11,1.76289113639563e-12,10.105516789746988
368,3.0071234017636302e-09,2.9143550665407556,0.8475589396203578,1.2468844898951037e-11,1.7711986932599607e-12,15.487810873648936
369,3.0071234017636302e-09,3.136577288762978,0.6000506462910735,1.2845125716627604e-11,3.226173449981904e-12,23.74239150117981
370,3.0071234017636302e-09,3.336577288762978,0.5343818203781652,1.436750601468201e-11,4.1975856571216555e-12,34.882946366927136
371,3.0071234017636302e-09,3.536577288762978,0.46689735870829985,1.6593799919022114e-11,5.663025152206058e-12,51.26390973406011
372,3.0071234017636302e-09,3.736577288762978,0.5113368586132925,1.872084301187846e-11,5.767512478081502e-12,75.35377874235294
373,3.0071234017636302e-09,3.9365772887629777,0.23008248562994282,2.198411261939485e-11,1.2942746782843029e-11,110.77530609299224
374,3.0071234017636302e-09,4.136577288762978,0.12683302018201736,2.5807543394676714e-11,1.9271416875653867e-11,162.8316360044847
375,3.0071234017636302e-09,4.336577288762978,0.14766882458474662,3.497267163518851e-11,2.48920110814041e-11,239.2715164168197
376,3.0071234017636302e-09,4.536577288762978,0.04432031158023264,4.454342382882585e-11,4.022196506226487e-11,351.41534133318174
377,3.0071234017636302e-09,4.7365772887629785,0.10119028651311268,6.509210658080027e-11,5.156298375176106e-11,515.8079859177062
378,3.0071234017636302e-09,4.936577288762978,0.008252522949611318,7.295450030884168e-11,7.158129716481088e-11,756.6011908040603
379,3.0071234017636302e-09,5.136577288762978,0.02424952270838432,1.3273337682261336e-10,1.2552511287019938e-10,1108.941694022817
380,6.000000000000003e-09,1.136577288762978,1.0323450150960198,1.2232879991284629e-11,1.1354910098532482e-12,0.96279556225269
381,6.000000000000003e-09,1.3587995109852002,1.032716505530317,1.2245830558396544e-11,1.135721220339236e-12,1.4747963675614897
382,6.000000000000003e-09,1.5810217332074223,1.0332811231195098,1.2265615888528306e-11,1.1360782280058414e-12,2.259106829459088
383,6.000000000000003e-09,1.8032439554296444,0.9920970977629189,1.2295802351173133e-11,1.2521598543962518e-12,3.4606022655817568
384,6.000000000000003e-09,2.0254661776518668,0.9695194809625782,1.2341760056546371e-11,1.3239074248537404e-12,5.301295570360288
385,6.000000000000003e-09,2.247688399874089,0.9714507363913274,1.2411503098803465e-11,1.3254814178270316e-12,8.121484696899895
386,6.000000000000003e-09,2.469910622096311,0.8848095014083537,1.251681810160877e-11,1.631865795563999e-12,12.442939516511073
387,6.000000000000003e-09,2.6921328443185333,0.8563894759789683,1.2674640778672055e-11,1.7641933615286168e-12,19.066023656018583
388,6.000000000000003e-09,2.9143550665407556,0.8622994728481199,1.2908395791296104e-11,1.7724451329328816e-12,29.21912112780528
389,6.000000000000003e-09,3.136577288762978,0.6092639897948349,1.3248422807178752e-11,3.257618253664329e-12,44.78866933364953
390,6.000000000000003e-09,3.336577288762978,0.5798055560179662,1.5960536955335487e-11,4.199928936022934e-12,65.79890981925102
391,6.000000000000003e-09,3.536577288762978,0.4855412018212917,1.7326217691351055e-11,5.664512830909236e-12,96.68810758051784
392,6.000000000000003e-09,3.736577288762978,0.5266594232973798,1.939994541797636e-11,5.769538619644746e-12,142.10876623225067
393,6.000000000000003e-09,3.9365772887629777,0.24117856742363308,2.2549663751955947e-11,1.2940811252714084e-11,208.89118060291736
394,6.000000000000003e-09,4.136577288762978,0.132592696823723,2.6152475520894207e-11,1.9271703594344243e-11,307.0387479212049
395,6.000000000000003e-09,4.336577288762978,0.1543745914246646,3.553895784649833e-11,2.4907497584271362e-11,451.17401262684666
396,6.000000000000003e-09,4.536577288762978,0.04504070551769601,4.4617710205982545e-11,4.022226962150141e-11,662.6636963832451
397,6.000000000000003e-09,4.7365772887629785,0.10392744506737728,6.550533406243722e-11,5.1564311192115594e-11,972.7427701065916
398,6.000000000000003e-09,4.936577288762978,0.008739494031736683,7.303548468058547e-11,7.158044956270725e-11,1427.034026405289
399,6.000000000000003e-09,5.136577288762978,0.02467870089808777,1.328620626491075e-10,1.2552270496900391e-10,2091.994413373736
